_id,RECORD ID,RECORD NAME,DATE OPENED,RECORD MODULE,RECORD STATUS,RECORD STATUS DATE,ADDRESS,BALANCE DUE,DATE ASSIGNED,DATE CLOSED,DATE COMPLETED,DESCRIPTION,JOB VALUE,RECORD TYPE GROUP,RECORD TYPE CATEGORY,RECORD TYPE TYPE,RECORD TYPE SUBTYPE,STATUS,APN,LICENSE NBR,BUSINESS NAME
966,CODE-14-1608,"",2014-10-08T00:00:00.000,Enforcement,Noticed,2014-10-08T00:00:00.000,"324 GRAND AVE E, SOUTHLAKE, TX 76092",0,"","","",Boston Proper store has a video display in the store window.,"",Enforcement,NA,Signs,NA,Noticed,00205-13-3,"",""
805,CODE-14-1447,"",2014-09-05T00:00:00.000,Enforcement,In Progress,2014-09-05T08:26:00.000,"305 CLARIDEN RANCH RD, SOUTHLAKE, TX 76092",0,"","","","KF, 9/5/2014 5:50:00, Irrigating on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00307-5-3,"",""
806,CODE-14-1450,"",2014-09-05T00:00:00.000,Enforcement,In Progress,2014-09-05T08:30:38.000,"2500 OGOLLALA CT, SOUTHLAKE, TX 76092",0,"","","","KF, 9/5/2014 6:30:00, Irrigating front yard on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00100-1-30,"",""
1023,CODE-14-1664,2940 E. Southlake Blvd,2014-11-24T00:00:00.000,Enforcement,Noticed,2014-11-26T07:23:10.000,"2940 E SOUTHLAKE BLVD, SOUTHLAKE, TX 76092",0,"","","",Illegally displayed window signs covering more than 10% of the store window area,"",Enforcement,NA,Signs,Other,Noticed,00031-1-3,"",""
854,CODE-14-1496,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:34:40.000,"2840 MARKET LOOP, #SHELL, SOUTHLAKE, TX 76092",0,"","","","KF, 9/9/2014 5:15:00, Irrigating front of property on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00309-B-7R,"",""
811,CODE-14-1452,"",2014-09-05T00:00:00.000,Enforcement,In Progress,2014-09-05T14:16:32.000,"1109 TRAVIS CT, SOUTHLAKE, TX 76092",0,"","","","TH, 9/5/2014 8:35:00 Watering front yard on a Fri. Watering street with excessive runoff.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-1-124,"",""
807,CODE-14-1446,"",2014-09-05T00:00:00.000,Enforcement,Closed,2014-09-05T00:00:00.000,"109 CLARIDEN RANCH RD, SOUTHLAKE, TX 76092",0,"",2014-09-05T00:00:00.000,"","KF, 9/5/2014 5:47:00, Irrigating front yard on prohibited day.","",Enforcement,NA,Water Restriction,NA,Closed,00307-5-8,"",""
808,CODE-14-1448,"",2014-09-05T00:00:00.000,Enforcement,In Progress,2014-09-05T08:28:49.000,"2400 OAK BEND CT, SOUTHLAKE, TX 76092",0,"","","","KF, 9/5/2014 6:15:00, Irrigating on prohibited day. New no exemption posted.","",Enforcement,NA,Water Restriction,NA,In Progress,00453-A-1,"",""
812,CODE-14-1453,"",2014-09-05T00:00:00.000,Enforcement,In Progress,2014-09-05T16:16:39.000,"1347 PROVINCE LN, SOUTHLAKE, TX 76092",0,"","","",ED - 9/4 at 5:55a - irrigating street and causing excessive runoff and broken sprinkler heads,"",Enforcement,NA,Water Restriction,NA,In Progress,00239-7-20,"",""
809,CODE-14-1449,1994 N Peytonville Ave.,2014-09-04T00:00:00.000,Enforcement,Noticed,2014-09-04T00:00:00.000,"1994 N PEYTONVILLE AVE, SOUTHLAKE, TX 76092",0,2014-09-04T00:00:00.000,"","",Noticed 2 signs posted in the front yard near the roadway for Professional Tree Care.,"",Enforcement,NA,Signs,Other,Noticed,00262-1-7,"",""
970,CODE-14-1612,2325 E. Southlake Blvd. #150 (Shabahang Empire Rugs),2014-10-08T00:00:00.000,Enforcement,In Progress,2014-10-09T08:20:22.000,"2325 E SOUTHLAKE BLVD, #150, SOUTHLAKE, TX 76092",0,2014-10-08T00:00:00.000,"","",Was sent to Shabahang Empire Rugs by Ken our Planning Director because the business has too many signs and they are covering more than 10% of the window.,"",Enforcement,NA,Signs,Other,In Progress,"","",""
971,CODE-14-1611,2140 E. Southlake Blvd. Ste L (Eagle Postal Center),2014-10-08T00:00:00.000,Enforcement,Closed,2014-10-09T00:00:00.000,"2140 E SOUTHLAKE BLVD, #L, SOUTHLAKE, TX 76092",0,2014-10-08T00:00:00.000,2014-10-09T00:00:00.000,"","Eagle Postal Center has an illuminated sign ""COPY/FAX"" that is not 10ft. back from the window glazing.","",Enforcement,NA,Signs,Other,Closed,00259-1-3,"",""
814,CODE-14-1455,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T09:31:48.000,"412 MESA RANCH CT, SOUTHLAKE, TX 76092",0,"","","","KF, 9/8/2014 4:35:00, Irrigating on prohibited day front yard.","",Enforcement,NA,Water Restriction,NA,In Progress,00308-1-23,"",""
810,CODE-14-1451,1711 Maranatha Way,2014-09-04T00:00:00.000,Enforcement,Noticed,2014-09-04T00:00:00.000,"1711 MARANATHA WAY, SOUTHLAKE, TX 76092",0,2014-09-04T00:00:00.000,"","",Empty lot for sale has high grass/weeds.,"",Enforcement,NA,Tall Grass and Weeds,NA,Noticed,00325--1A,"",""
816,CODE-14-1462,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:56:40.000,"1116 TINA TRL, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 6:43am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00440--18,"",""
817,CODE-14-1459,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:39:04.000,"806 RIDGEDALE CT, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 5:00am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00245-3-38,"",""
994,CODE-14-1635,700 E Southlake Suite #130,2014-10-31T00:00:00.000,Enforcement,Closed,2014-11-04T00:00:00.000,"700 E SOUTHLAKE BLVD, #130, SOUTHLAKE, TX 76092",0,"",2014-11-04T00:00:00.000,"",Officer observed banner placed at business had expired,"",Enforcement,NA,Signs,Other,Closed,00024-1-1,"",""
859,CODE-14-1499,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:53:46.000,"900 CANTERBURY CT, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10/2014 5:53:00, Front sprinklers causing excessive run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00213-8-74,"",""
860,CODE-14-1495,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:31:37.000,"200 BOB-O-LINK DR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10/2014 5:00:00, Front sprinklers running. Excessive run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00122-8-1,"",""
849,CODE-14-1491,1400 Vino Rosso Court,2014-09-09T00:00:00.000,Enforcement,Noticed,2014-09-09T00:00:00.000,"1400 VINO ROSSO CT, SOUTHLAKE, TX 76092",0,2014-09-09T00:00:00.000,"","","Property owner has trees that are over hanging into the roadway, blocking street sign and causing a traffic site issue.","",Enforcement,NA,Landscape and Tree,NA,Noticed,00124-1-7,"",""
868,CODE-14-1509,"",2014-09-11T00:00:00.000,Enforcement,In Progress,2014-09-11T17:42:29.000,"1801 RIVIERA LN, SOUTHLAKE, TX 76092",0,"","","","rh, tHURS, 9/11/2014 6:19:00 Front sprinklers running causing run off of 300 plus ft.","",Enforcement,NA,Water Restriction,NA,In Progress,00434-20-12,"",""
968,CODE-14-1610,1205 N. White Chapel Blvd.,2014-10-08T00:00:00.000,Enforcement,In Progress,2014-10-09T07:16:48.000,"1205 N WHITE CHAPEL BLVD, SOUTHLAKE, TX 76092",0,2014-10-08T00:00:00.000,"","",Reported to Public Works that there are a lot of dead trees on this property.  One of them fell on the vacant house.,"",Enforcement,NA,Landscape and Tree,NA,In Progress,00146-A80-6,"",""
969,CODE-14-1609,1428 Civic Place (L'Occitane),2014-10-08T00:00:00.000,Enforcement,Closed,2014-10-09T00:00:00.000,"1428 CIVIC PL, SOUTHLAKE, TX 76092",0,2014-10-08T00:00:00.000,2014-10-09T00:00:00.000,"",L'Occitane has balloons displayed outside of the store.,"",Enforcement,NA,Signs,Other,Closed,00205-3R1-1,"",""
813,CODE-14-1454,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T09:11:09.000,"2129 KIMBALL HILL CT, SOUTHLAKE, TX 76092",0,"","","","KF, 9/8/2014 4:20:00, Irrigating front yard on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00083-2-4,"",""
818,CODE-14-1463,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T12:11:20.000,"317 DOVE CREEK TRL, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 6:48am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00218-3-14R,"",""
819,CODE-14-1458,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:34:44.000,"607 TIMBER LAKE CIR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 4:45am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00245-1-47,"",""
815,CODE-14-1456,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T09:35:21.000,"1310 POWDER RIVER TRL, SOUTHLAKE, TX 76092",0,"","","","KF, 9/8/2014 5:26:00, Irrigating front yard on prohibited day.","",Enforcement,NA,Water Restriction,NA,In Progress,00100-2-25,"",""
820,CODE-14-1457,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:27:34.000,"807 TIMBER LAKE CIR, SOUTHLAKE, TX 76092",0,"","","","RH, 4:34am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00245-6-3,"",""
974,CODE-14-1614,1341 Montgomery Lane,2014-10-09T00:00:00.000,Enforcement,In Progress,2014-10-10T07:04:30.000,"1341 MONTGOMERY LN, SOUTHLAKE, TX 76092",0,2014-10-09T00:00:00.000,"","",Reported by Joe Walsh in Public Works that this property owner is not maintaining his swimming pool.,"",Enforcement,NA,Property Maintenance Code,NA,In Progress,00244-4-17,"",""
821,CODE-14-1464,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T12:17:12.000,"1205 DEL MAR DR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 7:22am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00251-A-6,"",""
822,CODE-14-1460,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:43:51.000,"700 KLEBERG CT, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 5:52am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-2-50,"",""
823,CODE-14-1461,"",2014-09-08T00:00:00.000,Enforcement,In Progress,2014-09-08T11:53:19.000,"402 PRESIDIO CT, SOUTHLAKE, TX 76092",0,"","","","RH, 9/8/2014, 6:20am, Front sprinklers running, wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-2-10,"",""
869,CODE-14-1510,"",2014-09-11T00:00:00.000,Enforcement,In Progress,2014-09-11T17:45:21.000,"2848 BROOKWOOD LN, SOUTHLAKE, TX 76092",0,"","","","RH, tHURS, 9/11/2014 7:00:00, Front sprinklers running.","",Enforcement,NA,Water Restriction,NA,In Progress,00379--8Q,"",""
995,CODE-14-1636,3105 E South lake Blvd Suite 140,2014-10-30T00:00:00.000,Enforcement,Closed,2014-11-05T00:00:00.000,"",0,2014-10-30T00:00:00.000,2014-11-05T00:00:00.000,"",Officer observed illegal signs in the ROW and outside the business,"",Enforcement,NA,Signs,ROW,Closed,"","",""
855,CODE-14-1501,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:57:08.000,"614 FAIRWAY VIEW TER, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10/2014 6:50:00, Front sprinklers causing excessive run off.","",Enforcement,NA,Water Restriction,NA,In Progress,00241-25-23,"",""
856,CODE-14-1498,"",2014-09-10T00:00:00.000,Enforcement,In Progress,2014-09-10T08:50:41.000,"1618 PECOS DR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/10/2014 5:35:00, Broken head left of driveway.","",Enforcement,NA,Water Restriction,NA,In Progress,00198-3-85,"",""
866,CODE-14-1507,"",2014-09-11T00:00:00.000,Enforcement,Noticed,2014-09-11T14:11:07.000,"807 LONGFORD DR, SOUTHLAKE, TX 76092",0,2014-09-11T00:00:00.000,"","",Property owner watering front yard during peak time (1:50pm),"",Enforcement,NA,Water Restriction,NA,Noticed,00242-16-19,"",""
871,CODE-14-1512,"",2014-09-12T00:00:00.000,Enforcement,In Progress,2014-09-12T12:02:44.000,"1105 TEALWOOD CT, SOUTHLAKE, TX 76092",0,"","","","ED, 5:07am 9/12/2014, Sprinklers running in flower bed. Wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00411-1-17,"",""
881,CODE-14-1521,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:28:52.000,"704 ORLEANS DR, SOUTHLAKE, TX 76092",0,"","","","RH, Tues 9/16 at 7:11, irrigating on a Tues and causing excessive runoff","",Enforcement,NA,Water Restriction,NA,In Progress,00434-15-9,"",""
872,CODE-14-1514,"",2014-09-12T00:00:00.000,Enforcement,In Progress,2014-09-12T12:21:26.000,"1213 CLUBHOUSE CT, SOUTHLAKE, TX 76092",0,"","","","ED, 6:02am 9/12/2014, Sprinklers running in flower bed. Wrong Day.","",Enforcement,NA,Water Restriction,NA,In Progress,00238-1-3R1R-12,"",""
870,CODE-14-1511,"",2014-09-12T00:00:00.000,Enforcement,In Progress,2014-09-12T08:49:54.000,"2700 BROOKSHIRE DR, SOUTHLAKE, TX 76092",0,"","","","RH, 9/12/2014 7:59:00, Front flower bed.","",Enforcement,NA,Water Restriction,NA,In Progress,00280-2-43,"",""
874,CODE-14-1515,"",2014-09-12T00:00:00.000,Enforcement,In Progress,2014-09-12T12:31:23.000,"230 CREEKWAY BEND, SOUTHLAKE, TX 76092",0,"","","","ED, 6:02am 9/12/2014, Sprinklers running in on left side of driveway. Wrong day.","",Enforcement,NA,Water Restriction,NA,In Progress,00234-9-14,"",""
873,CODE-14-1513,"",2014-09-12T00:00:00.000,Enforcement,In Progress,2014-09-12T12:16:58.000,"604 BORDEAUX DR, SOUTHLAKE, TX 76092",0,"","","","ED, 5:44am 9/12/2014, Sprinklers running in flower bed. Wrong Day.","",Enforcement,NA,Water Restriction,NA,In Progress,00258-4-27,"",""
999,CODE-14-1640,1229 Timberline court,2014-11-10T00:00:00.000,Enforcement,In Progress,2014-11-11T10:32:14.000,"1229 TIMBERLINE CT, SOUTHLAKE, TX 76092",0,"","","",Cars being parked on the grass,"",Enforcement,NA,Zoning,Parking,In Progress,00333--1B08C,"",""
972,CODE-14-1615,408 Woodsong Way (Standard Pacific Homes Sales Office),2014-10-09T00:00:00.000,Enforcement,Noticed,2014-10-09T00:00:00.000,"408 WOODSONG WAY, SOUTHLAKE, TX 76092",0,2014-10-09T00:00:00.000,"","",Noticed a flag being displayed for Standard Pacific Homes on the outside of the sales office.,"",Enforcement,NA,Signs,Other,Noticed,00448-4-4,"",""
877,CODE-14-1518,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:20:32.000,"1475 BENT CREEK DR, SOUTHLAKE, TX 76092",0,"","","","TH, 9/16 at 8:42a, irrigating front center and left side on a Tues","",Enforcement,NA,Water Restriction,NA,In Progress,00234-5-35,"",""
875,CODE-14-1516,1080 S. Carroll Ave. (Noble Oaks Park),2014-09-11T00:00:00.000,Enforcement,Closed,2014-09-16T00:00:00.000,"1080 S CARROLL AVE, SOUTHLAKE, TX 76092",0,2014-09-11T00:00:00.000,2014-09-16T00:00:00.000,"",The trees at Noble Oaks Park are overhanging into the roadway and sidewalk area.,"",Enforcement,NA,Landscape and Tree,NA,Closed,00258-6-1-Z2,"",""
973,CODE-14-1613,1360 N. Kimball Ave.,2014-10-09T00:00:00.000,Enforcement,In Progress,2014-10-10T06:58:17.000,"1360 N KIMBALL AVE, SOUTHLAKE, TX 76092",0,2014-10-09T00:00:00.000,"","",Was sent to this property by Breck Barron our Landscape and Zoning Inspector to issue a stop work order at this property for construction of a fence that does not meet the approved materials being used for the zoning district.,"",Enforcement,NA,Zoning,Fencing and Screening,In Progress,00376--2A03A,"",""
998,CODE-14-1638,2100 Mustang Ct. (Magellan Terminals),2014-11-06T00:00:00.000,Enforcement,Closed,2014-11-07T00:00:00.000,"2100 MUSTANG CT, SOUTHLAKE, TX 76092",0,2014-11-06T00:00:00.000,2014-11-07T00:00:00.000,"",Reported that flames from the Magellan Terminals are too high and there is a lot of noise.,"",Enforcement,NA,Miscellaneous,NA,Closed,00333--1B01B,"",""
996,CODE-14-1637,1201 Scenic Drive,2014-11-05T00:00:00.000,Enforcement,Noticed,2014-11-05T00:00:00.000,"1201 SCENIC DR, SOUTHLAKE, TX 76092",0,2014-11-05T00:00:00.000,"","",Adjacent neighbor complained about box trailer being stored on the grass,"",Enforcement,NA,Zoning,Parking,Noticed,00311-2-12,"",""
997,CODE-14-1639,2917 Sutton Place,2014-11-06T00:00:00.000,Enforcement,Noticed,2014-11-06T00:00:00.000,"2917 SUTTON PL, SOUTHLAKE, TX 76092",0,2014-11-06T00:00:00.000,"","","On 11-6-14, Officer Hatley & Seay observed dead tree limbs stored on the property, photos taken","",Enforcement,NA,Property Maintenance Code,NA,Noticed,00340--3F01E,"",""
1000,CODE-14-1641,1205 Randol Mill Ave,2014-11-11T00:00:00.000,Enforcement,Noticed,2014-11-11T00:00:00.000,"1205 RANDOL MILL AVE, SOUTHLAKE, TX 76092",0,2014-11-11T00:00:00.000,"","",Officer observed high grass and weeds on vacant lot,"",Enforcement,NA,Tall Grass and Weeds,NA,Noticed,00339--1A02,"",""
878,CODE-14-1520,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:26:52.000,"308 DONLEY CT, SOUTHLAKE, TX 76092",0,"","","","RH, Tues 9/16 at 5:55a, sprinklers running at end of driveway","",Enforcement,NA,Water Restriction,NA,In Progress,00198-3-37,"",""
879,CODE-14-1523,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:35:05.000,"501 KING RANCH RD, SOUTHLAKE, TX 76092",0,"","","","RH, Mon 9/15 at 4:30a, irrigating front yard on a MOn","",Enforcement,NA,Water Restriction,NA,In Progress,00306-3-3,"",""
880,CODE-14-1522,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:32:56.000,"2000 CHEYENNE PARK LN, SOUTHLAKE, TX 76092",0,"","","","RH, TUes 9/16 at 7:30a, irrigating on a tues","",Enforcement,NA,Water Restriction,NA,In Progress,00015-9-5,"",""
882,CODE-14-1524,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:48:08.000,"403 ALEXANDRIA CIR, SOUTHLAKE, TX 76092",0,"","","","RH, Mon 9/15 at 6:00a, irrigating front yard on a Mon","",Enforcement,NA,Water Restriction,NA,In Progress,00001-2-12,"",""
883,CODE-14-1519,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T17:24:58.000,"1104 CROCKETT CT, SOUTHLAKE, TX 76092",0,"","","","RH, Tues 9/16 at 5:38a, irrigating front yard on a tues","",Enforcement,NA,Water Restriction,NA,In Progress,00198-2-70,"",""
884,CODE-14-1525,"",2014-09-16T00:00:00.000,Enforcement,In Progress,2014-09-16T18:08:25.000,"1020 E HIGHLAND ST, SOUTHLAKE, TX 76092",0,"","","","RH, Fri 9/12/2014 10:52:00, Sprinklers running west side of building.","",Enforcement,NA,Water Restriction,NA,In Progress,00304-1-3,"",""
876,CODE-14-1517,2821 E. State Hwy 114 (Gateway Plaza Ph I),2014-09-11T00:00:00.000,Enforcement,Noticed,2014-09-11T00:00:00.000,"2821 E SH 114, SOUTHLAKE, TX 76092",0,2014-09-11T00:00:00.000,"","",Empty lot in Gateway Plaza Ph I has high grass/weeds.,"",Enforcement,NA,Tall Grass and Weeds,NA,Noticed,00031-1-2,"",""
886,CODE-14-1526,2175 E. Southlake Blvd. #130 (Total Nutrition),2014-09-16T00:00:00.000,Enforcement,Closed,2014-09-17T00:00:00.000,"2175 E SOUTHLAKE BLVD, #130, SOUTHLAKE, TX 76092",0,2014-09-16T00:00:00.000,2014-09-17T00:00:00.000,"","Total Nutrition has an ""OPEN"" sign that has flashing letters.","",Enforcement,NA,Signs,Other,Closed,00444-1-1,"",""
1018,CODE-14-1659,585 Randol Mill Avenue,2014-11-19T00:00:00.000,Enforcement,Closed,2014-11-20T00:00:00.000,"585 RANDOL MILL AVE, SOUTHLAKE, TX 76092",0,2014-11-19T00:00:00.000,2014-11-20T00:00:00.000,"",Report that a food vendor is hooked up in the parking lot of the old Hicks grocery store,"",Enforcement,NA,Zoning,Accessory Uses,Closed,00222-1-1,"",""
889,CODE-14-1529,"",2014-09-17T00:00:00.000,Enforcement,Noticed,2014-09-17T00:00:00.000,"2905 E SOUTHLAKE BLVD, SOUTHLAKE, TX 76092",0,"","","",Prohibited flags installed in parking areas and attached to building at Quik Trip.,"",Enforcement,NA,Signs,Other,Noticed,00309-B-1R,"",""
1009,CODE-14-1650,525 Commerce St. (Mavich LLC),2014-11-13T00:00:00.000,Enforcement,Noticed,2014-11-13T00:00:00.000,"525 COMMERCE ST, SOUTHLAKE, TX 76092",0,2014-11-13T00:00:00.000,"","",Officer Seay and Hatley noticed remodeling work being done inside Mavich LLC while delivering their certificate of occupancy.,"",Enforcement,NA,Work Without a Permit,NA,Noticed,00309-A-5,"",""
887,CODE-14-1530,"",2014-09-17T00:00:00.000,Enforcement,Noticed,2014-09-17T00:00:00.000,"480 W SOUTHLAKE BLVD, #101, SOUTHLAKE, TX 76092",0,"","","",Banner sign installed without permit/approval on patio railing at Fuzzy's Taco Shop.,"",Enforcement,NA,Signs,Other,Noticed,00187-1-2,"",""
888,CODE-14-1532,"",2014-09-17T00:00:00.000,Enforcement,Noticed,2014-09-17T00:00:00.000,"2152 GREENWOOD DR, #SHELL, SOUTHLAKE, TX 76092",0,"","","",Banner sign installed without approval/permit.,"",Enforcement,NA,Signs,Other,Noticed,00126-A-2,"",""
1008,CODE-14-1649,136 Sweet Street,2014-11-12T00:00:00.000,Enforcement,Noticed,2014-11-12T00:00:00.000,"136 SWEET ST, SOUTHLAKE, TX 76092",0,2014-11-12T00:00:00.000,"","","On 11-12-14, Officers Seay & Hatley observed dilapidated fence missing slats","",Enforcement,NA,Zoning,Fencing and Screening,Noticed,00221-1-2,"",""
1006,CODE-14-1647,3150 Kirkwood Blvd,2014-11-12T00:00:00.000,Enforcement,Noticed,2014-11-12T00:00:00.000,"3150 KIRKWOOD BLVD, SOUTHLAKE, TX 76092",0,2014-11-12T00:00:00.000,"","","On 11-12-14, Officers Seay & Hatley observed illegal business sign on flag pole","",Enforcement,NA,Zoning,Parking,Noticed,00181-1-1R2,"",""
1007,CODE-14-1648,430 E Dove,2014-11-12T00:00:00.000,Enforcement,Noticed,2014-11-13T08:16:49.000,"430 E DOVE RD, SOUTHLAKE, TX 76092",0,2014-11-12T00:00:00.000,"","","On 11-12-14, Officers Seay & Hatley observed trailer, 2 boats and silver car all stored, parked on grass","",Enforcement,NA,Zoning,Parking,Noticed,00331--1,"",""
890,CODE-14-1531,3111 Woodland Drive,2014-09-16T00:00:00.000,Enforcement,Noticed,2014-09-16T00:00:00.000,"3111 WOODLAND DR, SOUTHLAKE, TX 76092",0,2014-09-16T00:00:00.000,"","",Property owner has a boat that is parked/stored on the grass.,"",Enforcement,NA,Zoning,Parking,Noticed,00197-5-4A2,"",""
